ID,NAME,PRICE,NEIGHBOURHOOD,PRICE_CATEGORY
4250938,Greenlake Classic 2 Bdrm Craftsman,166.00,Wallingford,NORMAL PRICE
3791920,"Modern, private 1BR basement apt",99.00,Wallingford,NORMAL PRICE
7364146,Modern Wallingford 1 Bedroom,100.00,Wallingford,NORMAL PRICE
6765045,Charming 3BR home in Wallingford,250.00,Wallingford,HIGH PRICE
3193738,Floating Home~Huge Deck~Kayaks~Bike,150.00,Wallingford,NORMAL PRICE
8765219,Craftsman Home in Wallingford!,200.00,Wallingford,NORMAL PRICE
8174285,Sunny Apartment in Wallingford,95.00,,NORMAL PRICE
3403638,Lake Union Hacker House - 1FL 4p 2U,40.00,Wallingford,NORMAL PRICE
6707735,Charming Seattle basement apartment,110.00,Wallingford,NORMAL PRICE
6606,"Fab, private seattle urban cottage!",90.00,Wallingford,NORMAL PRICE
3889280,Lake Union Hacker House - 2FL 2p U,40.00,,NORMAL PRICE
3971137,Quaint Wallingford Studio,85.00,Wallingford,NORMAL PRICE
3889050,Lake Union Hacker House - 1FL 2p L,40.00,,NORMAL PRICE
799882,Spacious Basement Green Lake Room,40.00,Green Lake,NORMAL PRICE
9508386,"Green Lake- funky, fresh, foosball!",245.00,Wallingford,HIGH PRICE
3773700,Modern home in popular neighborhood,210.00,Wallingford,NORMAL PRICE
9313974,"Light, Airy Room in Spacious Home",90.00,Wallingford,NORMAL PRICE
4879013,"Modern 2 bd apt, great neighborhood",109.00,Wallingford,NORMAL PRICE
3732094,Lake Union Hacker House - 3FL 4p 1L,40.00,Wallingford,NORMAL PRICE
873073,Charming Wallingford home w/ Views!,175.00,Wallingford,NORMAL PRICE
234898,Modern Apartment near 45th St & UW,80.00,Wallingford,NORMAL PRICE
8533375,Sunlit 1-Bedroom apartment,105.00,Wallingford,NORMAL PRICE
6854019,Spacious Home in Green Lake!,400.00,Wallingford,HIGH PRICE
8418650,Private duplex unit in Wallingford,100.00,Wallingford,NORMAL PRICE
3732076,Lake Union Hacker House - 1FL 4p 1L,40.00,Wallingford,NORMAL PRICE
4608592,Mid-century Duplex in Wallingford,160.00,Wallingford,NORMAL PRICE
4862719,Charming stay near Greenlake.,55.00,Wallingford,NORMAL PRICE
668169,"Quiet Greenlake house, large room",55.00,Wallingford,NORMAL PRICE
429453,Sunny Bedroom #2 w/View: Wallingfrd,150.00,Wallingford,NORMAL PRICE
7459684,"S.Wallingford, walk to UW, parking",95.00,Wallingford,NORMAL PRICE
5992645,Charming & Cozy Greenlake Bungalow,155.00,Wallingford,NORMAL PRICE
7917718,Sunny Room in the ♥ of Wallingford,55.00,Wallingford,NORMAL PRICE
2986056,Lake Union Hacker House - 2FL 4p 1L,40.00,Wallingford,NORMAL PRICE
2011193,Wallingford 3 Bedroom Craftsman,250.00,Wallingford,HIGH PRICE
3768626,Clean and Simple Green Lake Studio,145.00,Wallingford,NORMAL PRICE
2026794,"Cozy charming 1905 cottage, W room",54.00,Wallingford,NORMAL PRICE
9154294,Stylish Wallingford 1-BD Apartment,99.00,Wallingford,NORMAL PRICE
430610,"3br/3ba.  modern, roof deck, garage",254.00,Wallingford,HIGH PRICE
3231850,Green Lake Carriage House,100.00,Wallingford,NORMAL PRICE
2976798,Cozy City Bedroom and Den,65.00,Wallingford,NORMAL PRICE
703058,True Wallingford Craftsman,150.00,Wallingford,NORMAL PRICE
7826541,Perfect Location 1BR in Wallingford,140.00,Wallingford,NORMAL PRICE
240920,Quiet Greenlake house w/ balcony,45.00,Wallingford,NORMAL PRICE
9866461,Sweet+Cozy+Safe Studio in Seattle,60.00,Wallingford,NORMAL PRICE
1428687,"Green Lake Oasis, Perfect Location",135.00,Wallingford,NORMAL PRICE
4803403,Cozy 1BD in Fremont/Wallingford!,85.00,Fremont,NORMAL PRICE
11012,"the orange house, quiet 'n central ",310.00,Wallingford,HIGH PRICE
3888924,Lake Union Hacker House - 1FL 2p U,40.00,Wallingford,NORMAL PRICE
8842808,Wallingford Tudor Home,215.00,Wallingford,NORMAL PRICE
1114695,"99walkscore, 3br, deck, zoo,central",245.00,Wallingford,HIGH PRICE
6704734,Brand New Modern 1Br inWallingford,85.00,Wallingford,NORMAL PRICE
1214316,Great Room Near UW and Downtown,57.00,Wallingford,NORMAL PRICE
7325455,"Private, Standalone Apartment!",75.00,,NORMAL PRICE
6325685,Relax with a CANNACATION!,120.00,Wallingford,NORMAL PRICE
9596,"the down home ,central and fab!",120.00,Wallingford,NORMAL PRICE
9568491,1bd Fremont lake Union view,40.00,,NORMAL PRICE
8653843,Cozy Room for Rent in Green Lake!,50.00,,NORMAL PRICE
3888986,Lake Union Hacker House - 2FL 2p L,40.00,,NORMAL PRICE
4135710,Floating Home~Kayaks~SUPs~Bikes,255.00,Wallingford,HIGH PRICE
3652434,Top Floor Suite with City Views,95.00,,NORMAL PRICE
4047058,GREEN SUITE - super clean - new bed,55.00,Wallingford,NORMAL PRICE
7163934,In-City Suite Retreat,85.00,Wallingford,NORMAL PRICE
4653552,Greenlake Apt. with Chef's Kitchen,144.00,Green Lake,NORMAL PRICE
506542,"Garden apt, fresh honey",115.00,Wallingford,NORMAL PRICE
4046863,BLUE SUITE - super clean - new bed,55.00,Wallingford,NORMAL PRICE
3915826,Clean & modern 1BR in Wallingford,95.00,Fremont,NORMAL PRICE
1602488,2 Private Rooms - Queen Anne Home,95.00,Queen Anne,NORMAL PRICE
9167786,Beautiful Bedroom in Queen Anne,50.00,Queen Anne,NORMAL PRICE
5686435,Beautiful Queen Anne Home,445.00,Queen Anne,HIGH PRICE
7939058,1 BR in modern Queen Anne townhouse,75.00,Queen Anne,NORMAL PRICE
8392801,Newly Renovated Queen Anne 2 Bdrm,100.00,,NORMAL PRICE
4555997,New! Bright Queen Anne Studio,80.00,Queen Anne,NORMAL PRICE
2267088,2 BDR GARDEN APT + PATIO/GRILL+PKG,110.00,Queen Anne,NORMAL PRICE
108468,"Magazine Profiled, View, Gorgeous ",395.00,Queen Anne,HIGH PRICE
6400379,"Private, Quiet room close to SPU",88.00,Queen Anne,NORMAL PRICE
5948003,Quiet bedroom with private bathroom,55.00,Queen Anne,NORMAL PRICE
5058086,5 star Luxury + Urban Tranquility,145.00,Queen Anne,NORMAL PRICE
1209255,Fabulous 3BR Queen Anne Home,425.00,Queen Anne,HIGH PRICE
1914051,Queen Anne Stylish Apt Near City,114.00,Queen Anne,NORMAL PRICE
2923529,Fremont Sunrise View,110.00,Queen Anne,NORMAL PRICE
2373176,Cozy & Clean Apt Close To Downtown!,117.00,Queen Anne,NORMAL PRICE
6404427,Queen Anne Coastal Bungalow,275.00,Queen Anne,NORMAL PRICE
8517602,"Villa Hill-Bedroom, bath, TV room",85.00,Queen Anne,NORMAL PRICE
4583161,Perfect Seattle Room + Bathroom,53.00,Queen Anne,NORMAL PRICE
7967844,Charming 2BR Queen Anne Close to DT,107.00,Queen Anne,NORMAL PRICE
7807087,Gorgeous Queen Anne 2BR(AmazinView),89.00,,NORMAL PRICE
5405643,Comfy Queen Anne Digs,89.00,Queen Anne,NORMAL PRICE
7011200,Bright 1 bd w deck. Great location,89.00,,NORMAL PRICE
7839535,Private large one bedroom,76.00,Queen Anne,NORMAL PRICE
4814894,Queen Anne Cozy Duplex Oasis,74.00,Queen Anne,NORMAL PRICE
7492877,Charming Home close to Fremont,180.00,Queen Anne,NORMAL PRICE
6576228,2BD in Peaceful Upper Queen Anne,179.00,Queen Anne,NORMAL PRICE
241016,Scandinavian Queen Anne Home,115.00,Queen Anne,NORMAL PRICE
6968101,Downtown Seattle + Mountain Views,140.00,Queen Anne,NORMAL PRICE
5648564,Queen Anne 2 Bdrm/1.5 Ba/1000 sq ft,150.00,Queen Anne,NORMAL PRICE
4116645,Peaceful One Bedroom Apartment,70.00,Queen Anne,NORMAL PRICE
2419879,3 bedroom Queen Anne Home,300.00,Queen Anne,NORMAL PRICE
8105351,Charming home on Queen Anne Hill,89.00,Queen Anne,NORMAL PRICE
3639023,Quiet & beautify room in Queen Anne,84.00,Queen Anne,NORMAL PRICE
6724599,Charming Daylight Basement of DINKS,97.00,Queen Anne,NORMAL PRICE
7151924,Queen Breeze B&B,150.00,Queen Anne,NORMAL PRICE
704764,Olympics View Seattle QA Craftsman,110.00,Queen Anne,NORMAL PRICE
1796217,3 Bedroom 3 Bath Ship Canal Oasis,265.00,Queen Anne,NORMAL PRICE
4661812,Gorgeous Seattle Apt Near Downtown!,115.00,Queen Anne,NORMAL PRICE
8811945,Queen Anne Bungalow - Weekly Rental,100.00,Queen Anne,NORMAL PRICE
15108,Green Lake Private Ground Floor BR,60.00,Green Lake,NORMAL PRICE
1882316,Charming Home 2 Blks from Greenlake,249.00,Green Lake,HIGH PRICE
9217150,Modern Studio Apartment Near Park,74.00,Green Lake,NORMAL PRICE
103920,Beautiful Central Green Lake Flat,235.00,Green Lake,NORMAL PRICE
2215336,New Greenlake Apartment,99.00,Green Lake,NORMAL PRICE
1483944,"Peaceful, Spacious Home",96.00,Green Lake,NORMAL PRICE
6466129,Enjoy our Cozy Waterfront nook! MIL,92.00,Green Lake,NORMAL PRICE
8536441,Sunny Apartment Retreat,85.00,Green Lake,NORMAL PRICE
6262987,Guest Bedroom near Greenlake,55.00,Green Lake,NORMAL PRICE
8379081,"Private Room, Bath, & Kitchenette",55.00,Green Lake,NORMAL PRICE
9921445,Two LakeView Balconies in GreenLake,195.00,Green Lake,NORMAL PRICE
132160,"Green Lake Guest Suite, private apt",145.00,Green Lake,NORMAL PRICE
2033191,Green Lake VIEW 2 Bed 1 Bath Apt,180.00,Green Lake,NORMAL PRICE
9922335,Charming Lake Apartment with Views,160.00,Green Lake,NORMAL PRICE
7243974,The Traveler Craftsman - Green Lake,140.00,Green Lake,NORMAL PRICE
6490453,Northwest Charm - Green Lake Area,140.00,Green Lake,NORMAL PRICE
4025593,Cozy room by Green Lake!,40.00,Green Lake,NORMAL PRICE
8556103,Cute Greenlake House: Walk to Lake!,145.00,Green Lake,NORMAL PRICE
955506,Cozy Greenlake Bungalow,225.00,Green Lake,NORMAL PRICE
8668073,Green Lake Charmer,199.00,Green Lake,NORMAL PRICE
261912,"Storybook Tudor, house at GreenLake",175.00,Green Lake,NORMAL PRICE
368403,Large Luxury Lakeside Seattle Home,550.00,Green Lake,HIGH PRICE
9878971,Nice Home- 1.5 Blocks to Green Lake,149.00,Green Lake,NORMAL PRICE
580182,Craftsman Home 1 block from Lake!,79.00,Green Lake,NORMAL PRICE
8152191,Cozy room at Green Lake Seattle.,59.00,Green Lake,NORMAL PRICE
103908,Modern Flat Quick Walk 2 Green Lake,140.00,Green Lake,NORMAL PRICE
783061,Comfortable Green Lake Home Base,60.00,Green Lake,NORMAL PRICE
4968752,Perfect Location 2BR Quiet St Shops,100.00,Green Lake,NORMAL PRICE
14386,Quiet Cozy Upstairs BR Green Lake,40.00,Green Lake,NORMAL PRICE
7517215,Charming Seattle Lake House - 1 bd,99.00,,NORMAL PRICE
1602421,Quaint Upstairs Room with Closet,45.00,Green Lake,NORMAL PRICE
3821822,Sweet & Cozy Apartment @ Green Lake,75.00,Green Lake,NORMAL PRICE
7917700,Charming Seattle Lake House - 1 bed,99.00,,NORMAL PRICE
6278181,3 bdrm Craftsman home on Greenlake,225.00,Green Lake,NORMAL PRICE
4279578,Bright GreenLake studio - all yours,85.00,Green Lake,NORMAL PRICE
9907337,greenlake 2 bedroom suite,135.00,Green Lake,NORMAL PRICE
1796861,Green Lake Getaway -2min from Lake,335.00,Green Lake,HIGH PRICE
4025954,Greenlake Getaway,90.00,Green Lake,NORMAL PRICE
6154478,Dog friendly 1BR townhome w/patio,111.00,,NORMAL PRICE
9117633,Urban condo with a view,250.00,Westlake,NORMAL PRICE
3522409,Quarky Lillie Houseboat,141.00,,NORMAL PRICE
9492873,Stunning View/Patio Apartment,85.00,Westlake,NORMAL PRICE
5534463,70' Yacht  on south Lake  Union,775.00,Westlake,HIGH PRICE
9409233,Custom Houseboat -Heart of the City,195.00,Queen Anne,NORMAL PRICE
5364609,Sunbathed Lower Queen Anne/SLU 1BR,95.00,,NORMAL PRICE
5489676,2 BR Apartment near Seattle Center,170.00,Queen Anne,NORMAL PRICE
9347157,Lake Union View Apartment,65.00,Westlake,NORMAL PRICE
10035644,Cozy Capitol Hill  1 BD Apartment,90.00,,NORMAL PRICE
8293287,Modern private room and bath,88.00,Minor,NORMAL PRICE
910784,Modern 2BR in Seattle Urban Oasis,125.00,Minor,NORMAL PRICE
7071222,Cute Convenient Capitol Hill Duplex,145.00,Minor,NORMAL PRICE
8687716,Modern Home & Furnishings,275.00,Minor,HIGH PRICE
7430679,QuietSpaceinMadisonValley,60.00,Minor,NORMAL PRICE
180939,Central District Green GardenStudio,95.00,Minor,NORMAL PRICE
6884604,"Backyard studio, quiet neighborhood",140.00,Minor,NORMAL PRICE
7397476,"TL ""Boston"": renovated 2 bed/2 bath",250.00,Minor,HIGH PRICE
1063855,"Central District ""Green"" House",225.00,Minor,HIGH PRICE
8069192,Brand New Madison Valley Townhome,95.00,Minor,NORMAL PRICE
2800448,Centrally located private room,65.00,Minor,NORMAL PRICE
9076287,All you need in Capitol Hill,78.00,Minor,NORMAL PRICE
7462439,"Capitol Hill Apt, Magnificent Views",59.00,Minor,NORMAL PRICE
8225635,Fields of Dreams: Modern 4bed/3.5ba,400.00,Minor,HIGH PRICE
2966415,Private room+bath in Seattle house,55.00,Minor,NORMAL PRICE
4639465,A Modern Craftsman Room with a View,129.00,Minor,NORMAL PRICE
7402190,Beautiful and quiet home in Seattle,65.00,Minor,NORMAL PRICE
9448719,Central District room near Downtown,175.00,Minor,NORMAL PRICE
5670781,Centrally located sanctuary,160.00,Minor,NORMAL PRICE
9095510,All you need in Capitol Hill - 4pax,109.00,Minor,NORMAL PRICE
7401854,Quiet and beautiful House,95.00,Minor,NORMAL PRICE
5174876,Charming Private Studio in Seattle,85.00,Minor,NORMAL PRICE
1256883,NEW! - Capitol Hill Apt 1100 sq ft,99.00,Minor,NORMAL PRICE
6706377,Private Cottage,73.00,Minor,NORMAL PRICE
9738522,House of Suffrage: 5 bed sleeps 15!,400.00,Minor,HIGH PRICE
2995996,The Green House in Madison Valley,170.00,Minor,NORMAL PRICE
6674408,Contemporary Urban - Guest Bedroom,48.00,Minor,NORMAL PRICE
6801095,Relaxing & Modern & Easy Access,90.00,Minor,NORMAL PRICE
143704,"Private 1BR, Pkg, 5% to Charity",82.00,Minor,NORMAL PRICE
789966,Cute 1BR in Madison Valley!,105.00,Minor,NORMAL PRICE
1539463,Private room/bath - Madrona/Seattle,75.00,Madrona,NORMAL PRICE
9591787,Wall Street: Luxury 3 bed/2.5 bath,250.00,Minor,NORMAL PRICE
7396508,"TL ""Vermont"": newly renovated 1 bed",150.00,Minor,NORMAL PRICE
7072218,"Cozy, Modern 1BR in Capitol Hill",120.00,Minor,NORMAL PRICE
7543458,Charming 1 bedrm in Central Seattle,89.00,Minor,NORMAL PRICE
3769336,Cozy one bedroom Garden Cottage,109.00,Minor,NORMAL PRICE
8666707,Mid-Century Mdrn by Famous Archit.,75.00,Minor,NORMAL PRICE
7205443,Stylish Central District 2 Bedroom,99.00,Minor,NORMAL PRICE
193371,New Convenient E Capitol Hill House,150.00,Minor,NORMAL PRICE
9957555,Charming Central Seattle House,175.00,Minor,NORMAL PRICE
6795678,Stylish & Cozy Apt in Urban Seattle,120.00,Minor,NORMAL PRICE
9300972,Chic Luxurious Room Near Cap Hill,45.00,,NORMAL PRICE
8047522,The Chalet: Modern 2 bed craftsman,150.00,Minor,NORMAL PRICE
9457328,Central located Garden Apartment,95.00,,NORMAL PRICE
6576006,Modern Townhouse near Capitol Hill,50.00,Minor,NORMAL PRICE
7971334,Quiet artsy bedroom near everything,129.00,Minor,NORMAL PRICE
1984962,Discounted Monthly RATES Jan & Feb,295.00,Minor,HIGH PRICE
9292039,Large 1BR Apt Central Dist/Cap Hill,99.00,Minor,NORMAL PRICE
6661617,Brand New Townhouse w/Rooftop Deck!,175.00,,NORMAL PRICE
8848854,Entire House Close to Downtown & UW,150.00,Minor,NORMAL PRICE
4111137,Central District's Central Digs,85.00,Minor,NORMAL PRICE
4760472,"1BD Apt near Downtown, UW, Cap Hill",80.00,Minor,NORMAL PRICE
8968925,Modern large home close to downtown,115.00,,NORMAL PRICE
3293438,1BR apt in cute 1904 Victorian,85.00,Minor,NORMAL PRICE
9210978,cosy house in central seattle,200.00,Minor,HIGH PRICE
7717813,Sun filled Madrona cottage,130.00,Madrona,NORMAL PRICE
5578943,Madrona Studio w/Private Entrance,79.00,Madrona,NORMAL PRICE
4271221,"Spectacular view, great location.",80.00,Madrona,NORMAL PRICE
1439237,Beautiful Madrona Large Private,97.00,Madrona,NORMAL PRICE
7775167,Lake Views and Bald Eagle sightings,58.00,Madrona,NORMAL PRICE
7437784,Cozy Private Home near the Lake #2,125.00,Madrona,NORMAL PRICE
9628972,Room in quite central district home,50.00,Madrona,NORMAL PRICE
8425013,Madrona Family Home,350.00,Madrona,HIGH PRICE
7400955,Charming Victorian Central Seattle,240.00,Madrona,NORMAL PRICE
413733,Chill Central District 2BR,125.00,Madrona,NORMAL PRICE
8783900,Modern Comfort in a Sweet Location,155.00,Madrona,NORMAL PRICE
2484067,Cozy Private Home near the Lake #1,69.00,Madrona,NORMAL PRICE
2249292,Charming Apartment in Madrona,75.00,Leschi,NORMAL PRICE
6133354,Awesome Studio In Heart of Seattle,135.00,Minor,NORMAL PRICE
7987836,Industrial comfortable studio loft,85.00,Madrona,NORMAL PRICE
9910025,Newly remodeled spacious apartment,110.00,Madrona,NORMAL PRICE
7364024,Madison Valley Triplex,110.00,,NORMAL PRICE
9362082,Madrona Craftsman,250.00,,HIGH PRICE
8847108,Cozy Cottage in Madrona,85.00,Madrona,NORMAL PRICE
7462428,Room in great house near downtown,50.00,Madrona,NORMAL PRICE
4370312,Comfy Craftsman with Mountain View,78.00,Madrona,NORMAL PRICE
4053972,Sweet and Cozy Madrona Apartment,95.00,Madrona,NORMAL PRICE
6209191,"Beautiful home, minutes to Downtown",95.00,Madrona,NORMAL PRICE
6412858,Charming Craftsman in Madrona,175.00,,NORMAL PRICE
3987838,Madrona Casita,90.00,Madrona,NORMAL PRICE
6587443,Guest Suite with Private Entrance,74.00,Madrona,NORMAL PRICE
7208439,Seattle Above Lake Washington,115.00,Madrona,NORMAL PRICE
8327765,Charming Madrona Home,500.00,,HIGH PRICE
3953611,Seattle: Private Luxury 1BD Suite,115.00,,NORMAL PRICE
4574700,"Perfect for families, best location",350.00,Madrona,HIGH PRICE
5685646,Garden suite with incredible views,140.00,Madrona,NORMAL PRICE
977722,serene apartment close to UW,80.00,University District,NORMAL PRICE
2931922,"2 Baths W/D,View walk UW (302)",145.00,University District,HIGH PRICE
6426462,Private bath walk UW U Village(202),65.00,University District,NORMAL PRICE
8154238,UW Hacker House - 2nd flr 2p U,50.00,University District,NORMAL PRICE
5020861,cozy balcony apt one block to UW,65.00,University District,NORMAL PRICE
9611409,Cozy oasis in vibrant neighborhood,45.00,University District,NORMAL PRICE
8939306,The Greek Island Room w/ Breakfast,41.00,,NORMAL PRICE
9159975,Spacious Cozy Home by UW Lake Union,49.00,University District,NORMAL PRICE
7561272,French Country Room w/Breakfast,47.00,University District,NORMAL PRICE
7326419,Craftsman in University District,65.00,University District,NORMAL PRICE
9373607,Cozy Loft Bed Near UW and Downtown,41.00,University District,NORMAL PRICE
8939433,The Southwestern Room w/ Breakfast,43.00,,NORMAL PRICE
8939503,The British Room w/ Breakfast,44.00,,NORMAL PRICE
8939687,The Seattle Room w/Breakfast,45.00,,NORMAL PRICE
9134196,"Studio Apt with patio, #105",109.00,University District,NORMAL PRICE
3630581,Center UW Comfy Quiet & View (302),98.00,University District,NORMAL PRICE
9394508,Steps to UW Wood Floor Remodeled 12,75.00,University District,NORMAL PRICE
7348578,Elegant Tangerine Room w/Breakfast,40.00,University District,NORMAL PRICE
8869680,Great Location HEART of UW Studio,85.00,University District,NORMAL PRICE
2979387,UNIVERSITY DISTRC CHARMER (Sleep10),275.00,University District,HIGH PRICE
1531458,Remodeled Walk to UW/View/Serene #F,105.00,University District,NORMAL PRICE
1549973,Spacious Fast Internet Walk to UW43,78.00,University District,NORMAL PRICE
5719631,Steps to UW spacious New carpet 33,95.00,University District,NORMAL PRICE
9580209,"2 Baths W/D,View walk UW (302)",155.00,University District,NORMAL PRICE
9364220,Studio Apt w/ Patio - #B02,109.00,University District,NORMAL PRICE
9663221,"Center UW, Comfy, Quiet &View (217)",80.00,University District,NORMAL PRICE
9636952,Center UW Blast Internet New #101,80.00,University District,NORMAL PRICE
8594059,Sweet Family Home near UW,125.00,University District,NORMAL PRICE
3679617,"Center UW, Comfy, Clean &View (204)",98.00,University District,NORMAL PRICE
9416551,"Center UW, Comfy, Quiet &View (303)",82.00,University District,NORMAL PRICE
9511676,Cozy room in the U-District,55.00,,NORMAL PRICE
3158243,"Spacious,modernU Village W/D (304) ",110.00,University District,NORMAL PRICE
8327124,Ideal for Family Reunions/Getaways,350.00,University District,HIGH PRICE
4311078,Ravenna Craftsman - 4 Bdrm by UW!,295.00,University District,HIGH PRICE
3329962,"Super comfortable, UW (44)",105.00,University District,NORMAL PRICE
3263071,New carpet Walk to UW. Quiet Top 50,85.00,University District,NORMAL PRICE
6250399,Center UW Comfy Wood Floor (216),95.00,University District,NORMAL PRICE
7387294,Spacious Room in the U District,75.00,University District,NORMAL PRICE
7363462,The Pink Room w/Breakfast,45.00,University District,NORMAL PRICE
8156894,UW Hacker House - 2nd flr 4p 2L,42.00,University District,NORMAL PRICE
1150519,Classic Craftsman - 95 Walk Score!,250.00,Roosevelt,HIGH PRICE
5969872,U-District/Ravenna Townhouse Room,43.00,University District,NORMAL PRICE
9617068,Modern apt with vintage flair,125.00,,NORMAL PRICE
4438188,Great Location Near the University,112.00,University District,NORMAL PRICE
1521633,"3 Min walk to UW, Large Quiet (51)",85.00,University District,NORMAL PRICE
7561254,The Yellow Room w/Breakfast,41.00,University District,NORMAL PRICE
3494608,Bright Remodeled Basement Apartment,79.00,University District,NORMAL PRICE
3085726,Across St. UW Tower Hotel Deca 206,70.00,University District,NORMAL PRICE
2256124,The perfect home base in U-District,85.00,University District,NORMAL PRICE
7071021,Center UW Quiet Comfy shortwalk 308,110.00,University District,NORMAL PRICE
9465815,Nice bedroom close to UW and bus,53.00,University District,NORMAL PRICE
6913414,3 BR/1 BA Seattle Cottage,125.00,University District,NORMAL PRICE
3706719,Center UW Comfy Quiet & View (306),90.00,University District,NORMAL PRICE
8174626,UW Studio Apartment,85.00,University District,NORMAL PRICE
1571230,Center UW Blast Internet New #102,85.00,University District,NORMAL PRICE
4270642,Remodeled wood Floor walk to UW 101,88.00,University District,NORMAL PRICE
5407311,Serene W/D  walk toUW/U Village 404,92.00,University District,NORMAL PRICE
9976135,Cute room right by express lane,28.00,University District,NORMAL PRICE
9558353,Center UW Blast Internet New #102,70.00,University District,NORMAL PRICE
7247767,Deluxe Room/Full Bath in U District,78.00,,NORMAL PRICE
